35202 9 OPTIDX MIDCPNIFTY 1475159400 1682500 CE 120 120 5 2801 5 2450 MIDCPNIFTY26SEP16825CE
35203 9 OPTIDX MIDCPNIFTY 1475159400 1682500 PE 120 120 5 2801 150465 249135 MIDCPNIFTY26SEP16825PE
35204 16 OPTSTK ASHOKLEY 1477578600 25500 CE 5000 5000 1 150001 1 2008 ASHOKLEY26OCT255CE
35205 16 OPTSTK ASHOKLEY 1477578600 25500 PE 5000 5000 1 150001 6349 10349 ASHOKLEY26OCT255PE
35206 10 OPTSTK AMBER 1475159400 500000 CE 100 100 5 3001 183150 303200 AMBER26SEP5000CE
35207 10 OPTSTK AMBER 1475159400 500000 PE 100 100 5 3001 5 2050 AMBER26SEP5000PE
35208 16 OPTSTK ADANIPORTS 1475159400 122000 CE 475 475 5 14251 39175 59165 ADANIPORTS26SEP1220CE
35209 16 OPTSTK ADANIPORTS 1475159400 122000 PE 475 475 5 14251 5 2005 ADANIPORTS26SEP1220PE
35210 16 OPTSTK ADANIPORTS 1477578600 96000 CE 475 475 5 14251 65505 85495 ADANIPORTS26OCT960CE
35211 16 OPTSTK ADANIPORTS 1477578600 96000 PE 475 475 5 14251 5 2005 ADANIPORTS26OCT960PE
35212 8 OPTIDX NIFTYNXT50 1479911400 6240000 CE 25 25 5 601 927370 1390040 NIFTYNXT5026NOV62400CE
35213 8 OPTIDX NIFTYNXT50 1479911400 6240000 PE 25 25 5 601 2270 20250 NIFTYNXT5026NOV62400PE
35214 16 OPTSTK ABCAPITAL 1477578600 27000 CE 3100 3100 5 62001 10930 15960 ABCAPITAL26OCT270CE
35215 16 OPTSTK ABCAPITAL 1477578600 27000 PE 3100 3100 5 62001 5 2010 ABCAPITAL26OCT270PE
35216 16 OPTSTK ASHOKLEY 1479911400 22500 CE 5000 5000 1 150001 1 2160 ASHOKLEY26NOV225CE
35217 16 OPTSTK ASHOKLEY 1479911400 22500 PE 5000 5000 1 150001 3428 7428 ASHOKLEY26NOV225PE
35218 16 OPTSTK ADANIENSOL 1475159400 92000 CE 675 675 5 13501 35635 58305 ADANIENSOL26SEP920CE
35219 16 OPTSTK ADANIENSOL 1475159400 92000 PE 675 675 5 13501 5 2010 ADANIENSOL26SEP920PE
35220 10 OPTSTK AMBER 1475159400 970000 CE 100 100 5 3001 5 3225 AMBER26SEP9700CE
35221 10 OPTSTK AMBER 1475159400 970000 PE 100 100 5 3001 167890 284310 AMBER26SEP9700PE
35222 10 OPTSTK AMBER 1475159400 1100000 CE 100 100 5 3001 5 2085 AMBER26SEP11000CE
35223 10 OPTSTK AMBER 1475159400 1100000 PE 100 100 5 3001 294455 414365 AMBER26SEP11000PE
35224 16 OPTSTK ASHOKLEY 1479911400 24000 CE 5000 5000 1 150001 1 2079 ASHOKLEY26NOV240CE
